TF	TFSymbol	TFGroup	Target	TargetSymbol	TargetGroup	Correlation
ENSG00000070061	IKBKAP	1	ENSG00000253475	RP11-110G21.2	1	0.636384969553484
ENSG00000070061	IKBKAP	1	ENSG00000255150	EID3	1	0.654638245075555
ENSG00000070061	IKBKAP	1	ENSG00000262874	C19orf84	1	0.661313955175459
ENSG00000070061	IKBKAP	1	ENSG00000263563	UBBP4	1	0.623419324621141
ENSG00000070061	IKBKAP	1	ENSG00000266369	RP11-344E13.4	1	0.635830651186105
ENSG00000070061	IKBKAP	1	ENSG00000005302	MSL3	2	0.624717147344584
ENSG00000070061	IKBKAP	1	ENSG00000031003	FAM13B	2	0.678552013666892
ENSG00000070061	IKBKAP	1	ENSG00000064042	LIMCH1	2	0.687580519153124
ENSG00000070061	IKBKAP	1	ENSG00000077809	GTF2I	2	0.615764271202339
ENSG00000070061	IKBKAP	1	ENSG00000081059	TCF7	2	0.635378371847807
ENSG00000070061	IKBKAP	1	ENSG00000082014	SMARCD3	2	0.739163397926273
ENSG00000070061	IKBKAP	1	ENSG00000082512	TRAF5	2	0.679689058940104
ENSG00000087510	TFAP2C	2	ENSG00000070061	IKBKAP	1	0.621611783044348
ENSG00000070061	IKBKAP	1	ENSG00000087510	TFAP2C	2	0.621611783044348
ENSG00000070061	IKBKAP	1	ENSG00000090238	YPEL3	2	0.649917170745844
ENSG00000070061	IKBKAP	1	ENSG00000092054	MYH7	2	0.609235334156656
ENSG00000070061	IKBKAP	1	ENSG00000102572	STK24	2	0.681149550150893
ENSG00000070061	IKBKAP	1	ENSG00000110330	BIRC2	2	0.683799670164519
ENSG00000070061	IKBKAP	1	ENSG00000112406	HECA	2	0.699904269082179
ENSG00000113658	SMAD5	2	ENSG00000070061	IKBKAP	1	0.658714855612651
ENSG00000070061	IKBKAP	1	ENSG00000113658	SMAD5	2	0.658714855612651
ENSG00000114315	HES1	2	ENSG00000070061	IKBKAP	1	0.654568394476855
ENSG00000070061	IKBKAP	1	ENSG00000114315	HES1	2	0.654568394476855
ENSG00000070061	IKBKAP	1	ENSG00000115084	SLC35F5	2	0.604489730588915
ENSG00000070061	IKBKAP	1	ENSG00000120278	PLEKHG1	2	0.617809415761611
ENSG00000070061	IKBKAP	1	ENSG00000121743	GJA3	2	0.676698041308149
ENSG00000070061	IKBKAP	1	ENSG00000121864	ZNF639	2	0.610005066134108
ENSG00000070061	IKBKAP	1	ENSG00000123297	TSFM	2	0.607417547341579
ENSG00000070061	IKBKAP	1	ENSG00000123575	FAM199X	2	0.659268188238692
ENSG00000070061	IKBKAP	1	ENSG00000123933	MXD4	2	0.604723040653773
ENSG00000070061	IKBKAP	1	ENSG00000124535	WRNIP1	2	0.629446621828387
ENSG00000126778	SIX1	2	ENSG00000070061	IKBKAP	1	0.635161854294221
ENSG00000070061	IKBKAP	1	ENSG00000126778	SIX1	2	0.635161854294221
ENSG00000070061	IKBKAP	1	ENSG00000127589	TUBBP1	2	0.614595906883827
ENSG00000131196	NFATC1	2	ENSG00000070061	IKBKAP	1	0.659616189787148
ENSG00000070061	IKBKAP	1	ENSG00000131196	NFATC1	2	0.659616189787148
ENSG00000070061	IKBKAP	1	ENSG00000135919	SERPINE2	2	0.737839734469543
ENSG00000070061	IKBKAP	1	ENSG00000136144	RCBTB1	2	0.625838274715537
ENSG00000070061	IKBKAP	1	ENSG00000137166	FOXP4	2	0.602865425876913
ENSG00000070061	IKBKAP	1	ENSG00000137218	FRS3	2	0.624862915479442
ENSG00000137265	IRF4	2	ENSG00000070061	IKBKAP	1	0.699174447438311
ENSG00000070061	IKBKAP	1	ENSG00000137265	IRF4	2	0.699174447438311
ENSG00000070061	IKBKAP	1	ENSG00000139977	NAA30	2	0.654451136649232
ENSG00000070061	IKBKAP	1	ENSG00000143801	PSEN2	2	0.618053400582166
ENSG00000070061	IKBKAP	1	ENSG00000146757	ZNF92	2	0.635823511297217
ENSG00000070061	IKBKAP	1	ENSG00000151914	DST	2	0.606917911434403
ENSG00000070061	IKBKAP	1	ENSG00000153896	ZNF599	2	0.691626901766245
ENSG00000070061	IKBKAP	1	ENSG00000154874	CCDC144B	2	0.602614841595583
ENSG00000070061	IKBKAP	1	ENSG00000156587	UBE2L6	2	0.627208200965075
ENSG00000070061	IKBKAP	1	ENSG00000161551	ZNF577	2	0.612168718703026
ENSG00000070061	IKBKAP	1	ENSG00000162433	AK4	2	0.671146207484506
ENSG00000070061	IKBKAP	1	ENSG00000163291	PAQR3	2	0.623837838102272
ENSG00000070061	IKBKAP	1	ENSG00000163421	PROK2	2	0.624627302334009
ENSG00000070061	IKBKAP	1	ENSG00000163558	PRKCI	2	0.613761664001234
ENSG00000070061	IKBKAP	1	ENSG00000163565	IFI16	2	0.608230150858749
ENSG00000070061	IKBKAP	1	ENSG00000164169	PRMT10	2	0.749975632726366
ENSG00000070061	IKBKAP	1	ENSG00000164414	SLC35A1	2	0.656497299660533
ENSG00000070061	IKBKAP	1	ENSG00000165194	PCDH19	2	0.709295499628593
ENSG00000070061	IKBKAP	1	ENSG00000166004	KIAA1731	2	0.620558721397575
ENSG00000070061	IKBKAP	1	ENSG00000167065	DUSP18	2	0.65520906583943
ENSG00000070061	IKBKAP	1	ENSG00000168538	TRAPPC11	2	0.617660317509935
ENSG00000169594	BNC1	2	ENSG00000070061	IKBKAP	1	0.661653199912336
ENSG00000070061	IKBKAP	1	ENSG00000169594	BNC1	2	0.661653199912336
ENSG00000070061	IKBKAP	1	ENSG00000169679	BUB1	2	0.619402305894237
ENSG00000169926	KLF13	2	ENSG00000070061	IKBKAP	1	0.615899891144776
ENSG00000070061	IKBKAP	1	ENSG00000169926	KLF13	2	0.615899891144776
ENSG00000070061	IKBKAP	1	ENSG00000170185	USP38	2	0.802481708989511
ENSG00000070061	IKBKAP	1	ENSG00000170545	SMAGP	2	0.648865713348626
ENSG00000070061	IKBKAP	1	ENSG00000170677	SOCS6	2	0.72361178711568
ENSG00000070061	IKBKAP	1	ENSG00000170871	KIAA0232	2	0.641377404821468
ENSG00000171448	ZBTB26	2	ENSG00000070061	IKBKAP	1	0.63346336207065
ENSG00000070061	IKBKAP	1	ENSG00000171448	ZBTB26	2	0.63346336207065
ENSG00000070061	IKBKAP	1	ENSG00000173681	CXorf23	2	0.639300665098916
ENSG00000070061	IKBKAP	1	ENSG00000176542	KIAA2018	2	0.740266685485349
ENSG00000070061	IKBKAP	1	ENSG00000177034	MTX3	2	0.623681988338811
ENSG00000070061	IKBKAP	1	ENSG00000181315	ZNF322	2	0.610357836271515
ENSG00000070061	IKBKAP	1	ENSG00000184014	DENND5A	2	0.679163070125299
ENSG00000070061	IKBKAP	1	ENSG00000186594	MIR22HG	2	0.640398688120512
ENSG00000070061	IKBKAP	1	ENSG00000186676	EEF1GP1	2	0.624623471247847
ENSG00000070061	IKBKAP	1	ENSG00000196586	MYO6	2	0.652253832265196
ENSG00000070061	IKBKAP	1	ENSG00000197037	ZSCAN25	2	0.600793885448306
ENSG00000070061	IKBKAP	1	ENSG00000198053	SIRPA	2	0.7707081473899
ENSG00000070061	IKBKAP	1	ENSG00000203326	ZNF525	2	0.615588795560024
ENSG00000070061	IKBKAP	1	ENSG00000206557	TRIM71	2	0.621112607603905
ENSG00000070061	IKBKAP	1	ENSG00000213189	BTF3L4P2	2	0.629117466161317
ENSG00000070061	IKBKAP	1	ENSG00000224303	RP11-327I22.5	2	0.67998815703508
ENSG00000070061	IKBKAP	1	ENSG00000235109	ZSCAN31	2	0.641275051731712
ENSG00000070061	IKBKAP	1	ENSG00000253284	RP11-282K24.3	2	0.628230656423422
ENSG00000070061	IKBKAP	1	ENSG00000259051	HNRNPUP1	2	0.606397692043772
ENSG00000070061	IKBKAP	1	ENSG00000259758	CASC7	2	0.604687038370534
ENSG00000070061	IKBKAP	1	ENSG00000009780	FAM76A	3	-0.607130740201567
ENSG00000070061	IKBKAP	1	ENSG00000025800	KPNA6	3	-0.645563044842668
ENSG00000070061	IKBKAP	1	ENSG00000044574	HSPA5	3	-0.680790548053426
ENSG00000070061	IKBKAP	1	ENSG00000054118	THRAP3	3	-0.616064300196483
ENSG00000071794	HLTF	3	ENSG00000070061	IKBKAP	1	-0.693788474309024
ENSG00000070061	IKBKAP	1	ENSG00000071794	HLTF	3	-0.693788474309024
ENSG00000070061	IKBKAP	1	ENSG00000074201	CLNS1A	3	-0.708709196410472
ENSG00000070061	IKBKAP	1	ENSG00000075624	ACTB	3	-0.790783507865583
ENSG00000070061	IKBKAP	1	ENSG00000080824	HSP90AA1	3	-0.608252331058412
ENSG00000070061	IKBKAP	1	ENSG00000084234	APLP2	3	-0.607149054076171
ENSG00000070061	IKBKAP	1	ENSG00000089048	ESF1	3	-0.654095797209321
ENSG00000070061	IKBKAP	1	ENSG00000100028	SNRPD3	3	-0.648685078500154
ENSG00000070061	IKBKAP	1	ENSG00000100632	ERH	3	-0.639069215715915
ENSG00000070061	IKBKAP	1	ENSG00000108953	YWHAE	3	-0.686532951542417
ENSG00000070061	IKBKAP	1	ENSG00000109220	CHIC2	3	-0.651675773355757
ENSG00000070061	IKBKAP	1	ENSG00000110696	C11orf58	3	-0.681682304339096
ENSG00000070061	IKBKAP	1	ENSG00000112983	BRD8	3	-0.605573028297489
ENSG00000070061	IKBKAP	1	ENSG00000118705	RPN2	3	-0.647981965141325
ENSG00000070061	IKBKAP	1	ENSG00000119705	SLIRP	3	-0.620256175795931
ENSG00000070061	IKBKAP	1	ENSG00000123131	PRDX4	3	-0.689481969630855
ENSG00000070061	IKBKAP	1	ENSG00000124422	USP22	3	-0.631786496223365
ENSG00000070061	IKBKAP	1	ENSG00000127922	SHFM1	3	-0.658944486912263
ENSG00000070061	IKBKAP	1	ENSG00000132963	POMP	3	-0.692434102527761
ENSG00000070061	IKBKAP	1	ENSG00000136810	TXN	3	-0.618134374901943
ENSG00000070061	IKBKAP	1	ENSG00000139343	SNRPF	3	-0.648273877499318
ENSG00000070061	IKBKAP	1	ENSG00000140264	SERF2	3	-0.662099687367561
ENSG00000070061	IKBKAP	1	ENSG00000144867	SRPRB	3	-0.68695021339131
ENSG00000148200	NR6A1	3	ENSG00000070061	IKBKAP	1	-0.633014624852486
ENSG00000070061	IKBKAP	1	ENSG00000148200	NR6A1	3	-0.633014624852486
ENSG00000070061	IKBKAP	1	ENSG00000154582	TCEB1	3	-0.656924851239058
ENSG00000070061	IKBKAP	1	ENSG00000154945	ANKRD40	3	-0.689357321917739
ENSG00000070061	IKBKAP	1	ENSG00000156414	TDRD9	3	-0.605279655964458
ENSG00000070061	IKBKAP	1	ENSG00000161654	LSM12	3	-0.679312687912631
ENSG00000070061	IKBKAP	1	ENSG00000163714	U2SURP	3	-0.624921441049569
ENSG00000168036	CTNNB1	3	ENSG00000070061	IKBKAP	1	-0.677006147728631
ENSG00000070061	IKBKAP	1	ENSG00000168036	CTNNB1	3	-0.677006147728631
ENSG00000070061	IKBKAP	1	ENSG00000171530	TBCA	3	-0.606883499663798
ENSG00000070061	IKBKAP	1	ENSG00000172757	CFL1	3	-0.63557382346594
ENSG00000070061	IKBKAP	1	ENSG00000177565	TBL1XR1	3	-0.637427588906798
ENSG00000070061	IKBKAP	1	ENSG00000179218	CALR	3	-0.616964133112229
ENSG00000070061	IKBKAP	1	ENSG00000179912	R3HDM2	3	-0.642147374683473
ENSG00000070061	IKBKAP	1	ENSG00000182944	EWSR1	3	-0.73864420889319
ENSG00000070061	IKBKAP	1	ENSG00000184983	NDUFA6	3	-0.611003595651889
ENSG00000070061	IKBKAP	1	ENSG00000185787	MORF4L1	3	-0.679478398217312
ENSG00000070061	IKBKAP	1	ENSG00000186010	NDUFA13	3	-0.633894216875994
ENSG00000070061	IKBKAP	1	ENSG00000187145	MRPS21	3	-0.624097209635129
ENSG00000070061	IKBKAP	1	ENSG00000188342	GTF2F2	3	-0.600786383007792
ENSG00000070061	IKBKAP	1	ENSG00000213741	RPS29	3	-0.663666895119174
ENSG00000070061	IKBKAP	1	ENSG00000214857	SHFM1P1	3	-0.631859795028949
ENSG00000070061	IKBKAP	1	ENSG00000224659	GAGE12J	3	-0.622854231638851
ENSG00000070061	IKBKAP	1	ENSG00000231850	GAGE2B	3	-0.600685778459981
ENSG00000070061	IKBKAP	1	ENSG00000071564	TCF3	1	0.613850560869801
ENSG00000071564	TCF3	1	ENSG00000070061	IKBKAP	1	0.613850560869801
ENSG00000071564	TCF3	1	ENSG00000070669	ASNS	1	0.623226483918244
ENSG00000071564	TCF3	1	ENSG00000096070	BRPF3	1	0.607452685140129
ENSG00000071564	TCF3	1	ENSG00000101189	MRGBP	1	0.639861484927356
ENSG00000071564	TCF3	1	ENSG00000117289	TXNIP	1	0.687790944766751
ENSG00000071564	TCF3	1	ENSG00000119862	LGALSL	1	0.639902334276689
ENSG00000071564	TCF3	1	ENSG00000137414	FAM8A1	1	0.609441055226534
ENSG00000071564	TCF3	1	ENSG00000152332	UHMK1	1	0.659697254660963
ENSG00000071564	TCF3	1	ENSG00000167380	ZNF226	1	0.649111528742513
ENSG00000071564	TCF3	1	ENSG00000180543	TSPYL5	1	0.622913271789793
ENSG00000071564	TCF3	1	ENSG00000182308	DCAF4L1	1	0.632919114596548
ENSG00000071564	TCF3	1	ENSG00000196368	NUDT11	1	0.734502264238779
ENSG00000071564	TCF3	1	ENSG00000228594	C1orf233	1	0.673676866915239
ENSG00000071564	TCF3	1	ENSG00000258590	NBEAP1	1	0.639334110123263
ENSG00000071564	TCF3	1	ENSG00000263563	UBBP4	1	0.604938482225162
ENSG00000071564	TCF3	1	ENSG00000005302	MSL3	2	0.67794981435732
ENSG00000071564	TCF3	1	ENSG00000031003	FAM13B	2	0.634427106188982
ENSG00000057657	PRDM1	2	ENSG00000071564	TCF3	1	0.641039770794782
ENSG00000071564	TCF3	1	ENSG00000057657	PRDM1	2	0.641039770794782
ENSG00000071564	TCF3	1	ENSG00000071073	MGAT4A	2	0.600598424749625
ENSG00000087510	TFAP2C	2	ENSG00000071564	TCF3	1	0.7346326332466
ENSG00000071564	TCF3	1	ENSG00000087510	TFAP2C	2	0.7346326332466
ENSG00000102038	SMARCA1	2	ENSG00000071564	TCF3	1	0.645682883638307
ENSG00000071564	TCF3	1	ENSG00000102038	SMARCA1	2	0.645682883638307
ENSG00000071564	TCF3	1	ENSG00000105854	PON2	2	0.600869313671697
ENSG00000071564	TCF3	1	ENSG00000106025	TSPAN12	2	0.644272644945447
ENSG00000071564	TCF3	1	ENSG00000107562	CXCL12	2	0.649751736448694
ENSG00000071564	TCF3	1	ENSG00000110422	HIPK3	2	0.63143472976071
ENSG00000071564	TCF3	1	ENSG00000110799	VWF	2	0.63778220090711
ENSG00000071564	TCF3	1	ENSG00000112273	HDGFL1	2	0.645601031779737
ENSG00000112837	TBX18	2	ENSG00000071564	TCF3	1	0.618221232824351
ENSG00000071564	TCF3	1	ENSG00000112837	TBX18	2	0.618221232824351
ENSG00000071564	TCF3	1	ENSG00000121743	GJA3	2	0.624425704425604
ENSG00000071564	TCF3	1	ENSG00000123297	TSFM	2	0.624948777366227
ENSG00000071564	TCF3	1	ENSG00000123575	FAM199X	2	0.623316687751923
ENSG00000071564	TCF3	1	ENSG00000123933	MXD4	2	0.653986076474485
ENSG00000071564	TCF3	1	ENSG00000125249	RAP2A	2	0.631493210850764
ENSG00000125846	ZNF133	2	ENSG00000071564	TCF3	1	0.606602756278936
ENSG00000071564	TCF3	1	ENSG00000125846	ZNF133	2	0.606602756278936
ENSG00000126778	SIX1	2	ENSG00000071564	TCF3	1	0.696545588097837
ENSG00000071564	TCF3	1	ENSG00000126778	SIX1	2	0.696545588097837
ENSG00000071564	TCF3	1	ENSG00000130856	ZNF236	2	0.650943553085007
ENSG00000071564	TCF3	1	ENSG00000133710	SPINK5	2	0.623914963382032
ENSG00000071564	TCF3	1	ENSG00000135919	SERPINE2	2	0.690130598117465
ENSG00000071564	TCF3	1	ENSG00000137166	FOXP4	2	0.60062375443206
ENSG00000071564	TCF3	1	ENSG00000143772	ITPKB	2	0.617234347073145
ENSG00000071564	TCF3	1	ENSG00000144749	LRIG1	2	0.604097954479958
ENSG00000071564	TCF3	1	ENSG00000148143	ZNF462	2	0.635545331613519
ENSG00000150347	ARID5B	2	ENSG00000071564	TCF3	1	0.668158169420685
ENSG00000071564	TCF3	1	ENSG00000150347	ARID5B	2	0.668158169420685
ENSG00000071564	TCF3	1	ENSG00000151892	GFRA1	2	0.662146756190899
ENSG00000071564	TCF3	1	ENSG00000153721	CNKSR3	2	0.606177974928837
ENSG00000071564	TCF3	1	ENSG00000153896	ZNF599	2	0.609316628460274
ENSG00000071564	TCF3	1	ENSG00000159217	IGF2BP1	2	0.623800357793145
ENSG00000071564	TCF3	1	ENSG00000164309	CMYA5	2	0.65512331796879
ENSG00000071564	TCF3	1	ENSG00000165105	RASEF	2	0.640392339113117
ENSG00000071564	TCF3	1	ENSG00000165121	RP11-213G2.3	2	0.629134339726956
ENSG00000071564	TCF3	1	ENSG00000168646	AXIN2	2	0.770752701627553
ENSG00000071564	TCF3	1	ENSG00000168769	TET2	2	0.621869416297814
ENSG00000071564	TCF3	1	ENSG00000170571	EMB	2	0.615346165744141
ENSG00000071564	TCF3	1	ENSG00000175155	YPEL2	2	0.604035031346088
ENSG00000071564	TCF3	1	ENSG00000177542	SLC25A22	2	0.687847194602107
ENSG00000071564	TCF3	1	ENSG00000178229	ZNF543	2	0.61699525691168
ENSG00000071564	TCF3	1	ENSG00000180354	MTURN	2	0.629687694810843
ENSG00000071564	TCF3	1	ENSG00000181315	ZNF322	2	0.620871516567695
ENSG00000182568	SATB1	2	ENSG00000071564	TCF3	1	0.600912284847631
ENSG00000071564	TCF3	1	ENSG00000182568	SATB1	2	0.600912284847631
ENSG00000071564	TCF3	1	ENSG00000183496	MEX3B	2	0.611902700791333
ENSG00000071564	TCF3	1	ENSG00000184898	RBM43	2	0.611086916984082
ENSG00000071564	TCF3	1	ENSG00000186472	PCLO	2	0.636356573938115
ENSG00000071564	TCF3	1	ENSG00000186594	MIR22HG	2	0.606467434024833
ENSG00000071564	TCF3	1	ENSG00000197077	KIAA1671	2	0.60917192346166
ENSG00000071564	TCF3	1	ENSG00000197461	PDGFA	2	0.648644401905152
ENSG00000198740	ZNF652	2	ENSG00000071564	TCF3	1	0.636714819700978
ENSG00000071564	TCF3	1	ENSG00000198740	ZNF652	2	0.636714819700978
ENSG00000071564	TCF3	1	ENSG00000218227	RP11-889L3.1	2	0.660628470824482
ENSG00000071564	TCF3	1	ENSG00000223679	AP000362.1	2	0.66157630870543
ENSG00000071564	TCF3	1	ENSG00000224303	RP11-327I22.5	2	0.627723300661059
ENSG00000071564	TCF3	1	ENSG00000253284	RP11-282K24.3	2	0.605409663368545
ENSG00000071564	TCF3	1	ENSG00000253799	LINC01030	2	0.634028692116218
ENSG00000071564	TCF3	1	ENSG00000260857	RP11-80F22.15	2	0.641960759658839
ENSG00000071564	TCF3	1	ENSG00000044574	HSPA5	3	-0.758149333856113
ENSG00000071564	TCF3	1	ENSG00000067560	RHOA	3	-0.653086505964322
ENSG00000071564	TCF3	1	ENSG00000068985	PAGE1	3	-0.657956312396821
ENSG00000071564	TCF3	1	ENSG00000089048	ESF1	3	-0.616653873845357
ENSG00000071564	TCF3	1	ENSG00000090273	NUDC	3	-0.621160573184165
ENSG00000071564	TCF3	1	ENSG00000108671	PSMD11	3	-0.603484603122982
ENSG00000071564	TCF3	1	ENSG00000111481	COPZ1	3	-0.650483077648493
ENSG00000071564	TCF3	1	ENSG00000115762	PLEKHB2	3	-0.612742307322942
ENSG00000071564	TCF3	1	ENSG00000118705	RPN2	3	-0.656551205252544
ENSG00000071564	TCF3	1	ENSG00000121766	ZCCHC17	3	-0.609026208025529
ENSG00000071564	TCF3	1	ENSG00000131238	PPT1	3	-0.605153289970115
ENSG00000071564	TCF3	1	ENSG00000139351	SYCP3	3	-0.615813929105975
ENSG00000071564	TCF3	1	ENSG00000139644	TMBIM6	3	-0.822697317676707
ENSG00000071564	TCF3	1	ENSG00000143742	SRP9	3	-0.631088457097648
ENSG00000071564	TCF3	1	ENSG00000143870	PDIA6	3	-0.600439476174314
ENSG00000071564	TCF3	1	ENSG00000145833	DDX46	3	-0.626268262696813
ENSG00000071564	TCF3	1	ENSG00000151135	C12orf23	3	-0.610687557936481
ENSG00000071564	TCF3	1	ENSG00000151725	CENPU	3	-0.609679022270017
ENSG00000071564	TCF3	1	ENSG00000154723	ATP5J	3	-0.645218701212342
ENSG00000071564	TCF3	1	ENSG00000166598	HSP90B1	3	-0.695081635711423
ENSG00000071564	TCF3	1	ENSG00000167283	ATP5L	3	-0.605428635734568
ENSG00000071564	TCF3	1	ENSG00000167642	SPINT2	3	-0.642509569057402
ENSG00000071564	TCF3	1	ENSG00000169045	HNRNPH1	3	-0.616576768801133
ENSG00000071564	TCF3	1	ENSG00000169223	LMAN2	3	-0.677145321515231
ENSG00000071564	TCF3	1	ENSG00000179218	CALR	3	-0.668559393598864
ENSG00000071564	TCF3	1	ENSG00000179912	R3HDM2	3	-0.693696633615149
ENSG00000071564	TCF3	1	ENSG00000181163	NPM1	3	-0.642928092745958
ENSG00000071564	TCF3	1	ENSG00000186010	NDUFA13	3	-0.619741867745394
ENSG00000071564	TCF3	1	ENSG00000189043	NDUFA4	3	-0.675570604925757
ENSG00000071564	TCF3	1	ENSG00000198160	MIER1	3	-0.632591240842341
ENSG00000071564	TCF3	1	ENSG00000198830	HMGN2	3	-0.66802115119818
ENSG00000071564	TCF3	1	ENSG00000244038	DDOST	3	-0.616851877773637
ENSG00000071564	TCF3	1	ENSG00000104529	EEF1D	4	-0.64917062504692
ENSG00000071564	TCF3	1	ENSG00000163956	LRPAP1	4	-0.707352650011211
ENSG00000071564	TCF3	1	ENSG00000204120	GIGYF2	4	-0.601434237261993
ENSG00000105856	HBP1	2	ENSG00000082258	CCNT2	1	0.618397787423152
ENSG00000082258	CCNT2	1	ENSG00000105856	HBP1	2	0.618397787423152
ENSG00000082258	CCNT2	1	ENSG00000139370	SLC15A4	2	0.626329607968874
ENSG00000082258	CCNT2	1	ENSG00000144749	LRIG1	2	0.610723612356789
ENSG00000082258	CCNT2	1	ENSG00000147687	TATDN1	2	0.60651469844659
ENSG00000082258	CCNT2	1	ENSG00000165660	FAM175B	2	0.668408812366429
ENSG00000084093	REST	1	ENSG00000198331	HYLS1	1	0.620020005579984
ENSG00000084093	REST	1	ENSG00000024862	CCDC28A	3	-0.621537740322598
ENSG00000124782	RREB1	4	ENSG00000084093	REST	1	-0.630802232895724
ENSG00000084093	REST	1	ENSG00000124782	RREB1	4	-0.630802232895724
ENSG00000084093	REST	1	ENSG00000178057	NDUFAF3	4	-0.614147307853767
ENSG00000084093	REST	1	ENSG00000182985	CADM1	4	-0.626264792371828
ENSG00000084093	REST	1	ENSG00000267025	AC015849.19	4	-0.625508611334119
ENSG00000085274	MYNN	1	ENSG00000110395	CBL	1	0.610316955965179
ENSG00000085274	MYNN	1	ENSG00000119812	FAM98A	1	0.618749380411457
ENSG00000085274	MYNN	1	ENSG00000141664	ZCCHC2	1	0.659434419756703
ENSG00000085274	MYNN	1	ENSG00000143878	RHOB	1	0.649915369557975
ENSG00000085274	MYNN	1	ENSG00000184900	SUMO3	1	0.626979353240199
ENSG00000085274	MYNN	1	ENSG00000011523	CEP68	2	0.632135292557156
ENSG00000085274	MYNN	1	ENSG00000061676	NCKAP1	2	0.640878273426568
ENSG00000085274	MYNN	1	ENSG00000108389	MTMR4	2	0.633359103473953
ENSG00000085274	MYNN	1	ENSG00000125864	BFSP1	2	0.722220809510608
